"scheme_name","source_sheet","meter_label","linked_unit_label","meter_type","provisional_meter_key","prepaid","pq_factor","latest_reading","latest_reading_date","history_points"
"Riviera Villas","Riviera Villas","RV 54A","RV 54A","UNIT","RV_54A","",,"36464","2020-10","24"
"Riviera Villas","Riviera Villas","RV 54B","RV 54B","UNIT","RV_54B","",,"45905","2020-10","24"
"Riviera Villas","Riviera Villas","RV 55A","RV 55A","UNIT","RV_55A","",,"6052","2020-10","24"
"Riviera Villas","Riviera Villas","RV 55B","RV 55B","UNIT","RV_55B","",,"51057","2020-10","24"
"Riviera Villas","Riviera Villas","RV 56A","RV 56A","UNIT","RV_56A","",,"6606","2020-10","24"
"Riviera Villas","Riviera Villas","RV 56B","RV 56B","UNIT","RV_56B","",,"44709","2020-10","24"
"Riviera Villas","Riviera Villas","RV 57A","RV 57A","UNIT","RV_57A","",,"45609","2020-10","24"
"Riviera Villas","Riviera Villas","RV 57B","RV 57B","UNIT","RV_57B","",,"1693","2020-10","24"
"Riviera Villas","Riviera Villas","RV 58A","RV 58A","UNIT","RV_58A","",,"46854","2020-10","24"
"Riviera Villas","Riviera Villas","RV 58B","RV 58B","UNIT","RV_58B","",,"13929","2020-10","24"
"Riviera Villas","Riviera Villas","RV 59A","RV 59A","UNIT","RV_59A","",,"67028","2020-10","24"
"Riviera Villas","Riviera Villas","RV 59B","RV 59B","UNIT","RV_59B","",,"21260","2020-10","24"
"Riviera Villas","Riviera Villas","RV 60A","RV 60A","UNIT","RV_60A","",,"24775","2020-10","24"
"Riviera Villas","Riviera Villas","RV 60B","RV 60B","UNIT","RV_60B","",,"29397","2020-10","24"
"Riviera Villas","Riviera Villas","RV 61A","RV 61A","UNIT","RV_61A","",,"90421","2020-10","24"
"Riviera Villas","Riviera Villas","RV 62A","RV 62A","UNIT","RV_62A","",,"56180","2020-10","24"
"Riviera Villas","Riviera Villas","RV 62B","RV 62B","UNIT","RV_62B","",,"64319","2020-10","24"
"Riviera Villas","Riviera Villas","RV 63A A","RV 63A A","UNIT","RV_63A_A","",,"54225","2020-10","24"
"Riviera Villas","Riviera Villas","RV 63B","RV 63B","UNIT","RV_63B","",,"73908","2020-10","24"
"Riviera Villas","Riviera Villas","RV 64A","RV 64A","UNIT","RV_64A","",,"16178","2020-10","24"
"Riviera Villas","Riviera Villas","Bulk 1",,"BULK","Bulk_1","",,"5140","2020-10","24"
"Riviera Villas","Riviera Villas","Bulk 2",,"BULK","Bulk_2","",,"3813","2020-10","24"
"Riviera Villas","Riviera Villas","Bulk 3",,"BULK","Bulk_3","",,"198508","2020-10","24"
"Stonecrest","Stonecrest","SC 001","SC 001","UNIT","SC_001","1","0,380473517","47951","2020/01/30","25"
"Stonecrest","Stonecrest","SC 002","SC 002","UNIT","SC_002","1","0,441345346","67841","2020/01/30","25"
"Stonecrest","Stonecrest","SC 003","SC 003","UNIT","SC_003","1","0,446975253","32701","2020/01/30","25"
"Stonecrest","Stonecrest","SC 004","SC 004","UNIT","SC_004","1","0,373294771","30396","2020/01/30","25"
"Stonecrest","Stonecrest","SC 005","SC 005","UNIT","SC_005","1","0,481590574","32447","2020/01/30","25"
"Stonecrest","Stonecrest","SC 006","SC 006","UNIT","SC_006","1","0,394953932","20581","2020/01/30","25"
"Stonecrest","Stonecrest","SC 007A","SC 007A","UNIT","SC_007A","1","0,402132677","27510","2020/01/30","25"
"Stonecrest","Stonecrest","SC 008","SC 008","UNIT","SC_008","1","0,394953932","28052","2020/01/30","25"
"Stonecrest","Stonecrest","SC 009","SC 009","UNIT","SC_009","1","0,387676847","26191","2020/01/30","25"
"Stonecrest","Stonecrest","SC 010","SC 010","UNIT","SC_010","1","0,481590574","32701","2020/01/30","25"
"Stonecrest","Stonecrest","SC 011","SC 011","UNIT","SC_011","1","0,81486138","92448","2020/01/30","25"
"Stonecrest","Stonecrest","SC 012","SC 012","UNIT","SC_012","1","0,82206471","96417","2020/01/30","25"
"Stonecrest","Stonecrest","SC 013","SC 013","UNIT","SC_013","1","0,474387244","32119","2020/01/30","25"
"Stonecrest","Stonecrest","SC 014","SC 014","UNIT","SC_014","1","0,394953932","32484","2020/01/30","25"
"Stonecrest","Stonecrest","SC 015A","SC 015A","UNIT","SC_015A","1","0,402132677","31136","2020/01/30","25"
"Stonecrest","Stonecrest","SC 016","SC 016","UNIT","SC_016","1","0,402132677","15465","2020/01/30","25"
"Stonecrest","Stonecrest","SC 017","SC 017","UNIT","SC_017","1","0,394953932","33143","2020/01/30","25"
"Stonecrest","Stonecrest","SC 018","SC 018","UNIT","SC_018","1","0,474387244","40180","2020/01/30","25"
"Stonecrest","Stonecrest","SC 019A","SC 019A","UNIT","SC_019A","1","0,864399642","63302","2020/01/30","25"
"Stonecrest","Stonecrest","SC 020A","SC 020A","UNIT","SC_020A","1","0,871602972","51982","2020/01/30","25"
"Stonecrest","Stonecrest","SC 021","SC 021","UNIT","SC_021","1","0,871602972","65008","2020/01/30","25"
"Stonecrest","Stonecrest","SC 022 A","SC 022 A","UNIT","SC_022_A","1","0,373294771","38078","2020/01/30","25"
"Stonecrest","Stonecrest","SC 023","SC 023","UNIT","SC_023","1","0,446975253","40010","2020/01/30","25"
"Stonecrest","Stonecrest","SC 024","SC 024","UNIT","SC_024","1","0,481590574","45923","2020/01/30","25"
"Stonecrest","Stonecrest","SC 025","SC 025","UNIT","SC_025","1","0,394953932","31315","2020/01/30","25"
"Stonecrest","Stonecrest","SC 026","SC 026","UNIT","SC_026","1","0,387676847","30358","2020/01/30","25"
"Stonecrest","Stonecrest","SC 027","SC 027","UNIT","SC_027","1","0,878880057","31942","2020/01/30","25"
"Stonecrest","Stonecrest","SC 028","SC 028","UNIT","SC_028","","0,900465463","92889","2020/01/30","25"
"Stonecrest","Stonecrest","SC 029A","SC 029A","UNIT","SC_029A","1","0,849943812","52218","2020/01/30","25"
"Stonecrest","Stonecrest","SC 030","SC 030","UNIT","SC_030","1","0,864399642","51572","2020/01/30","25"
"Stonecrest","Stonecrest","SC 031","SC 031","UNIT","SC_031","1","0,871602972","58609","2020/01/30","25"
"Stonecrest","Stonecrest","SC 032","SC 032","UNIT","SC_032","1","0,871602972","68156","2020/01/30","25"
"Stonecrest","Stonecrest","SC 033A","SC 033A","UNIT","SC_033A","1","0,373294771","43058","2020/01/30","25"
"Stonecrest","Stonecrest","SC 034","SC 034","UNIT","SC_034","1","0,439796507","42825","2020/01/30","25"
"Stonecrest","Stonecrest","SC 035","SC 035","UNIT","SC_035","1","0,434142016","39029","2020/01/30","25"
"Stonecrest","Stonecrest","SC 036","SC 036","UNIT","SC_036","1","0,380473517","55161","2020/01/30","25"
"Stonecrest","Stonecrest","SC 037","SC 037","UNIT","SC_037","1","0,459931413","31289","2020/01/30","25"
"Stonecrest","Stonecrest","SC 038","SC 038","UNIT","SC_038","","0,409409762","15045","2020/01/30","25"
"Stonecrest","Stonecrest","SC 039","SC 039","UNIT","SC_039","1","0,394953932","21931","2020/01/30","25"
"Stonecrest","Stonecrest","SC 040","SC 040","UNIT","SC_040","1","0,402132677","37306","2020/01/30","25"
"Stonecrest","Stonecrest","SC 041A","SC 041A","UNIT","SC_041A","1","0,409409762","38442","2020/01/30","25"
"Stonecrest","Stonecrest","SC 042","SC 042","UNIT","SC_042","1","0,481590574","26303","2020/01/30","25"
"Stonecrest","Stonecrest","SC 043","SC 043","UNIT","SC_043","1","0,871602972","59312","2020/01/30","25"
"Stonecrest","Stonecrest","SC 044","SC 044","UNIT","SC_044","1","0,864399642","61088","2020/01/30","25"
"Stonecrest","Stonecrest","SC 045","SC 045","UNIT","SC_045","1","0,878880057","49648","2020/01/30","25"
"Stonecrest","Stonecrest","SC 046","SC 046","UNIT","SC_046","1","0,886058802","74147","2020/01/30","25"
"Stonecrest","Stonecrest","SC 047","SC 047","UNIT","SC_047","1","0,878880057","47721","2020/01/30","25"
"Stonecrest","Stonecrest","SC 048","SC 048","UNIT","SC_048","1","0,878880057","63817","2020/01/30","25"
"Stonecrest","Stonecrest","SC 049","SC 049","UNIT","SC_049","1","0,871652142","29929","2020/01/30","25"
"Stonecrest","Stonecrest","SC 050","SC 050","UNIT","SC_050","1","0,864399642","57289","2020/01/30","25"
"Stonecrest","Stonecrest","SC 051","SC 051","UNIT","SC_051","1","0,878880057","87284","2020/01/30","25"
"Stonecrest","Stonecrest","SC 052","SC 052","UNIT","SC_052","1","0,878880057","74166","2020/01/30","25"
"Stonecrest","Stonecrest","SC 053","SC 053","UNIT","SC_053","1","0,878880057","50561","2020/01/30","25"
"Stonecrest","Stonecrest","SC 054","SC 054","UNIT","SC_054","1","0,878880057","106954","2020/01/30","25"
"Stonecrest","Stonecrest","SC 055A","SC 055A","UNIT","SC_055A","1","0,878880057","53636","2020/01/30","25"
"Stonecrest","Stonecrest","SC 056","SC 056","UNIT","SC_056","1","0,893335887","71482","2020/01/30","25"
"Stonecrest","Stonecrest","SC 057","SC 057","UNIT","SC_057","1","0,885493353","63069","2020/01/30","25"
"Stonecrest","Stonecrest","SC 058","SC 058","UNIT","SC_058","1","0,878880057","27280","2020/01/30","25"
"Stonecrest","Stonecrest","SC 059","SC 059","UNIT","SC_059","1","0,864399642","44669","2020/01/30","25"
"Stonecrest","Stonecrest","SC 060","SC 060","UNIT","SC_060","1","0,878880057","65290","2020/01/30","25"
"Stonecrest","Stonecrest","SC 061A","SC 061A","UNIT","SC_061A","1","0,900465463","64228","2020/01/30","25"
"Stonecrest","Stonecrest","SC 062","SC 062","UNIT","SC_062","1","0,857220896","73392","2020/01/30","25"
"Stonecrest","Stonecrest","SC 063","SC 063","UNIT","SC_063","1","0,488867659","41493","2020/01/30","25"
"Stonecrest","Stonecrest","SC 064","SC 064","UNIT","SC_064","1","0,409409762","36341","2020/01/30","25"
"Stonecrest","Stonecrest","SC 065","SC 065","UNIT","SC_065","1","0,394953932","32725","2020/01/30","25"
"Stonecrest","Stonecrest","SC 066","SC 066","UNIT","SC_066","1","0,878880057","49412","2020/01/30","25"
"Stonecrest","Stonecrest","SC 067","SC 067","UNIT","SC_067","1","0,871602972","61028","2020/01/30","25"
"Stonecrest","Stonecrest","SC 068","SC 068","UNIT","SC_068","1","0,871602972","93905","2020/01/30","25"
"Stonecrest","Stonecrest","SC 069","SC 069","UNIT","SC_069","1","0,871602972","92800","2020/01/30","25"
"Stonecrest","Stonecrest","SC 070","SC 070","UNIT","SC_070","1","0,871602972","67476","2020/01/30","25"
"Stonecrest","Stonecrest","SC 071","SC 071","UNIT","SC_071","1","0,871602972","74984","2020/01/30","25"
"Stonecrest","Stonecrest","SC 072","SC 072","UNIT","SC_072","1","0,886058802","83866","2020/01/30","25"
"Stonecrest","Stonecrest","SC 073","SC 073","UNIT","SC_073","1","0,886058802","70831","2020/01/30","25"
"Stonecrest","Stonecrest","SC 074","SC 074","UNIT","SC_074","","0,871602972","77391","2020/01/30","25"
"Stonecrest","Stonecrest","SC 075","SC 075","UNIT","SC_075","1","0,893335887","57405","2020/01/30","25"
"Stonecrest","Stonecrest","SC 076","SC 076","UNIT","SC_076","1","0,900465463","79398","2020/01/30","25"
"Stonecrest","Stonecrest","SC 077A","SC 077A","UNIT","SC_077A","1","0,871602972","61444","2020/01/30","25"
"Stonecrest","Stonecrest","SC 078","SC 078","UNIT","SC_078","1","0,373294771","30121","2020/01/30","25"
"Stonecrest","Stonecrest","SC 079","SC 079","UNIT","SC_079","","0,441345346","40077","2020/01/30","25"
"Stonecrest","Stonecrest","SC 080","SC 080","UNIT","SC_080","1","0,474387244","28253","2020/01/30","25"
"Stonecrest","Stonecrest","SC 081","SC 081","UNIT","SC_081","1","0,394953932","42057","2020/01/30","25"
"Stonecrest","Stonecrest","SC 082","SC 082","UNIT","SC_082","1","0,394953932","37276","2020/01/30","25"
"Stonecrest","Stonecrest","SC 083","SC 083","UNIT","SC_083","1","1,03049418","34006","2020/01/30","25"
"Stonecrest","Stonecrest","SC 084","SC 084","UNIT","SC_084","","1,218297049","11614","2020/01/30","25"
"Stonecrest","Stonecrest","SC 085","SC 085","UNIT","SC_085","1","1,03049418","19381","2020/01/30","25"
"Stonecrest","Stonecrest","SC 086","SC 086","UNIT","SC_086","1","0,886058802","75643","2020/01/30","25"
"Stonecrest","Stonecrest","SC 087","SC 087","UNIT","SC_087","1","0,878880057","48154","2020/01/30","25"
"Stonecrest","Stonecrest","SC 088","SC 088","UNIT","SC_088","1","0,373294771","3273","2020/01/30","25"
"Stonecrest","Stonecrest","SC 089","SC 089","UNIT","SC_089","1","0,439796507","21298","2020/01/30","25"
"Stonecrest","Stonecrest","SC 090","SC 090","UNIT","SC_090","1","0,439796507","33944","2020/01/30","25"
"Stonecrest","Stonecrest","SC 091","SC 091","UNIT","SC_091","1","0,380473517","39875","2020/01/30","25"
"Stonecrest","Stonecrest","SC 092","SC 092","UNIT","SC_092","1","0,481590574","37841","2020/01/30","25"
"Stonecrest","Stonecrest","SC 093","SC 093","UNIT","SC_093","1","0,394953932","36822","2020/01/30","25"
"Stonecrest","Stonecrest","SC 094","SC 094","UNIT","SC_094","1","0,394953932","32851","2020/01/30","25"
"Stonecrest","Stonecrest","SC 095","SC 095","UNIT","SC_095","1","0,402132677","29230","2020/01/30","25"
"Stonecrest","Stonecrest","SC 096","SC 096","UNIT","SC_096","1","0,402132677","29286","2020/01/30","25"
"Stonecrest","Stonecrest","SC 097","SC 097","UNIT","SC_097","1","0,481590574","40791","2020/01/30","25"
"Stonecrest","Stonecrest","SC 098","SC 098","UNIT","SC_098","1","0,434142016","39427","2020/01/30","25"
"Stonecrest","Stonecrest","SC 099","SC 099","UNIT","SC_099","1","0,402132677","34548","2020/01/30","25"
"Stonecrest","Stonecrest","SC 100","SC 100","UNIT","SC_100","1","0,380473517","28934","2020/01/30","25"
"Stonecrest","Stonecrest","SC 101A","SC 101A","UNIT","SC_101A","","0,439796507","32067","2020/01/30","25"
"Stonecrest","Stonecrest","SC 102","SC 102","UNIT","SC_102","1","0,866489345","65934","2020/01/30","25"
"Stonecrest","Stonecrest","SC 103","SC 103","UNIT","SC_103","1","0,448524092","41669","2020/01/30","25"
"Stonecrest","Stonecrest","SC 104A","SC 104A","UNIT","SC_104A","1","0,373294771","32083","2020/01/30","25"
"Stonecrest","Stonecrest","SC 105","SC 105","UNIT","SC_105","1","0,394953932","27192","2020/01/30","25"
"Stonecrest","Stonecrest","SC 106","SC 106","UNIT","SC_106","1","0,394953932","33592","2020/01/30","25"
"Stonecrest","Stonecrest","SC 107","SC 107","UNIT","SC_107","1","0,481590574","33713","2020/01/30","25"
"Stonecrest","Stonecrest","SC 108","SC 108","UNIT","SC_108","1","0,380473517","46290","2020/01/30","25"
"Stonecrest","Stonecrest","SC 109","SC 109","UNIT","SC_109","1","0,434142016","46227","2020/01/30","25"
"Stonecrest","Stonecrest","SC 110","SC 110","UNIT","SC_110","1","0,434142016","48398","2020/01/30","25"
"Stonecrest","Stonecrest","SC 111","SC 111","UNIT","SC_111","1","0,373294771","35824","2020/01/30","25"
"Stonecrest","Stonecrest","SC 112","SC 112","UNIT","SC_112","1","0,366017687","34499","2020/01/30","25"
"Stonecrest","Stonecrest","SC 113","SC 113","UNIT","SC_113","1","0,441345346","50230","2020/01/30","25"
"Stonecrest","Stonecrest","SC 114A","SC 114A","UNIT","SC_114A","1","0,439796507","31328","2020/01/30","25"
"Stonecrest","Stonecrest","SC 115","SC 115","UNIT","SC_115","1","0,380473517","40767","2020/01/30","25"
"Stonecrest","Stonecrest","SC 116 A","SC 116 A","UNIT","SC_116_A","1","0,481590574","22303","2020/01/30","25"
"Stonecrest","Stonecrest","SC 117A","SC 117A","UNIT","SC_117A","1","0,394953932","21742","2020/01/30","25"
"Stonecrest","Stonecrest","SC 118A","SC 118A","UNIT","SC_118A","1","0,394953932","27771","2020/01/30","25"
"Stonecrest","Stonecrest","SC 119","SC 119","UNIT","SC_119","1","0,394953932","21722","2020/01/30","25"
"Stonecrest","Stonecrest","SC 120","SC 120","UNIT","SC_120","1","0,394953932","31892","2020/01/30","25"
"Stonecrest","Stonecrest","SC 121","SC 121","UNIT","SC_121","1","0,481590574","38467","2020/01/30","25"
"Stonecrest","Stonecrest","SC 122","SC 122","UNIT","SC_122","1","0,452728083","31911","2020/01/30","25"
"Stonecrest","Stonecrest","SC 123A","SC 123A","UNIT","SC_123A","","0,394953932","22959","2020/01/30","25"
"Stonecrest","Stonecrest","SC 124","SC 124","UNIT","SC_124","1","0,394953932","28441","2020/01/30","25"
"Stonecrest","Stonecrest","SC 125","SC 125","UNIT","SC_125","","0,394953932","39945","2020/01/30","25"
"Stonecrest","Stonecrest","SC 126","SC 126","UNIT","SC_126","","0,394953932","33293","2020/01/30","25"
"Stonecrest","Stonecrest","SC 127","SC 127","UNIT","SC_127","1","0,481590574","42113","2020/01/30","25"
"Stonecrest","Stonecrest","SC 128","SC 128","UNIT","SC_128","1","0,871602972","71813","2020/01/30","25"
"Stonecrest","Stonecrest","SC 129","SC 129","UNIT","SC_129","1","0,434142016","31279","2020/01/30","25"
"Stonecrest","Stonecrest","SC 130","SC 130","UNIT","SC_130","1","0,380473517","28398","2020/01/30","25"
"Stonecrest","Stonecrest","SC 131A","SC 131A","UNIT","SC_131A","1","0,373294771","36753","2020/01/30","25"
"Stonecrest","Stonecrest","SC 132","SC 132","UNIT","SC_132","1","0,441345346","29152","2020/01/30","25"
"Stonecrest","Stonecrest","SC 133","SC 133","UNIT","SC_133","","0,434142016","11805","2020/01/30","25"
"Stonecrest","Stonecrest","SC 134","SC 134","UNIT","SC_134","1","0,380473517","39564","2020/01/30","25"
"Stonecrest","Stonecrest","SC 135 A","SC 135 A","UNIT","SC_135_A","1","0,394953932","29861","2020/01/30","25"
"Stonecrest","Stonecrest","SC 136","SC 136","UNIT","SC_136","1","0,387676847","21492","2020/01/30","25"
"Stonecrest","Stonecrest","SC 137","SC 137","UNIT","SC_137","1","0,474387244","29268","2020/01/30","25"
"Stonecrest","Stonecrest","SC 138","SC 138","UNIT","SC_138","1","0,481590574","40618","2020/01/30","25"
"Stonecrest","Stonecrest","SC 139","SC 139","UNIT","SC_139","1","0,394953932","38785","2020/01/30","25"
"Stonecrest","Stonecrest","SC 140","SC 140","UNIT","SC_140","1","0,394953932","31872","2020/01/30","25"
"Stonecrest","Stonecrest","SC 141","SC 141","UNIT","SC_141","1","0,394953932","29574","2020/01/30","25"
"Stonecrest","Stonecrest","SC 142","SC 142","UNIT","SC_142","1","0,394953932","31599","2020/01/30","25"
"Stonecrest","Stonecrest","SC 143","SC 143","UNIT","SC_143","1","0,488867659","43369","2020/01/30","25"
"Stonecrest","Stonecrest","SC 144","SC 144","UNIT","SC_144","1","0,380473517","34917","2020/01/30","25"
"Stonecrest","Stonecrest","SC 145","SC 145","UNIT","SC_145","","0,448524092","40339","2020/01/30","25"
"Stonecrest","Stonecrest","SC 146","SC 146","UNIT","SC_146","1","0,871602972","70014","2020/01/30","25"
"Stonecrest","Stonecrest","SC 147","SC 147","UNIT","SC_147","1","0,871602972","55865","2020/01/30","25"
"Stonecrest","Stonecrest","SC 148","SC 148","UNIT","SC_148","1","0,878880057","54694","2020/01/30","25"
"Stonecrest","Stonecrest","SC 149","SC 149","UNIT","SC_149","1","0,878880057","51528","2020/01/30","25"
"Stonecrest","Stonecrest","SC 150","SC 150","UNIT","SC_150","1","0,474387244","31932","2020/01/30","25"
"Stonecrest","Stonecrest","SC 151A","SC 151A","UNIT","SC_151A","1","0,394953932","34181","2020/01/30","25"
"Stonecrest","Stonecrest","SC 152","SC 152","UNIT","SC_152","1","0,416613092","20183","2020/01/30","25"
"Stonecrest","Stonecrest","SC 153","SC 153","UNIT","SC_153","1","0,380473517","41649","2020/01/30","25"
"Stonecrest","Stonecrest","SC 154","SC 154","UNIT","SC_154","1","0,434142016","50591","2020/01/30","25"
"Stonecrest","Stonecrest","SC 155","SC 155","UNIT","SC_155","1","0,439796507","31076","2020/01/30","25"
"Stonecrest","Stonecrest","SC 156","SC 156","UNIT","SC_156","1","0,380473517","48582","2020/01/30","25"
"Stonecrest","Stonecrest","SC 157","SC 157","UNIT","SC_157","1","0,474387244","23151","2020/01/30","25"
"Stonecrest","Stonecrest","SC 158","SC 158","UNIT","SC_158","","0,394953932","11822","2020/01/30","25"
"Stonecrest","Stonecrest","SC 159A","SC 159A","UNIT","SC_159A","1","0,394953932","31270","2020/01/30","25"
"Stonecrest","Stonecrest","SC 160","SC 160","UNIT","SC_160","1","0,394953932","24873","2020/01/30","25"
"Stonecrest","Stonecrest","SC 161","SC 161","UNIT","SC_161","1","0,394953932","7880","2020/01/30","25"
"Stonecrest","Stonecrest","SC 162A","SC 162A","UNIT","SC_162A","1","0,474387244","41334","2020/01/30","25"
"Stonecrest","Stonecrest","SC 163","SC 163","UNIT","SC_163","1","0,864399642","48482","2020/01/30","25"
"Stonecrest","Stonecrest","SC 164","SC 164","UNIT","SC_164","1","0,878880057","76810","2020/01/30","25"
"Stonecrest","Stonecrest","SC 165","SC 165","UNIT","SC_165","1","0,871602972","75413","2020/01/30","25"
"Stonecrest","Stonecrest","SC 166","SC 166","UNIT","SC_166","1","0,878880057","60899","2020/01/30","25"
"Stonecrest","Stonecrest","SC 167A","SC 167A","UNIT","SC_167A","1","0,878806302","69071","2020/01/30","25"
"Stonecrest","Stonecrest","SC 168","SC 168","UNIT","SC_168","1","0,871602972","55893","2020/01/30","25"
"Stonecrest","Stonecrest","SC 169A","SC 169A","UNIT","SC_169A","1","0,864399642","61029","2020/01/30","25"
"Stonecrest","Stonecrest","SC 170","SC 170","UNIT","SC_170","1","0,878880057","68778","2020/01/30","25"
"Stonecrest","Stonecrest","Bulk 1",,"BULK","Bulk_1","",,"951079","2020/01/30","9"
"Suncrest","Suncrest","ST 01A","ST 01A","UNIT","ST_01A","","3,331357935","57258","2023/02/28","62"
"Suncrest","Suncrest","ST 02","ST 02","UNIT","ST_02","","3,331357935","61290","2023/02/28","62"
"Suncrest","Suncrest","ST 03","ST 03","UNIT","ST_03","","3,331357935","66562","2023/02/28","62"
"Suncrest","Suncrest","ST 04","ST 04","UNIT","ST_04","","3,331357935","53191","2023/02/28","62"
"Suncrest","Suncrest","ST 05A","ST 05A","UNIT","ST_05A","","3,331357935","60120","2023/02/28","62"
"Suncrest","Suncrest","ST 06","ST 06","UNIT","ST_06","","3,331357935","95217","2023/02/28","62"
"Suncrest","Suncrest","ST 07","ST 07","UNIT","ST_07","","3,331357935","40641","2023/02/28","62"
"Suncrest","Suncrest","ST 08","ST 08","UNIT","ST_08","","3,33728413","46647","2023/02/28","62"
"Suncrest","Suncrest","ST 09","ST 09","UNIT","ST_09","","3,331357935","62466","2023/02/28","62"
"Suncrest","Suncrest","ST 10","ST 10","UNIT","ST_10","","3,331357935","71782","2023/02/28","62"
"Suncrest","Suncrest","ST 11","ST 11","UNIT","ST_11","","3,33728413","9545","2023/02/28","62"
"Suncrest","Suncrest","ST 12","ST 12","UNIT","ST_12","","3,33728413","51145","2023/02/28","62"
"Suncrest","Suncrest","ST 13A","ST 13A","UNIT","ST_13A","","3,331357935","68570","2023/02/28","62"
"Suncrest","Suncrest","ST 14","ST 14","UNIT","ST_14","","3,33728413","6574","2023/02/28","62"
"Suncrest","Suncrest","ST 15A","ST 15A","UNIT","ST_15A","","3,33728413","40085","2023/02/28","62"
"Suncrest","Suncrest","ST 16","ST 16","UNIT","ST_16","","3,33728413","60788","2023/02/28","62"
"Suncrest","Suncrest","ST 17B","ST 17B","UNIT","ST_17B","","3,33728413","53705","2023/02/28","62"
"Suncrest","Suncrest","ST 18","ST 18","UNIT","ST_18","","3,331357935","72710","2023/02/28","62"
"Suncrest","Suncrest","ST 19A","ST 19A","UNIT","ST_19A","","3,33728413","42332","2023/02/28","62"
"Suncrest","Suncrest","ST 20A","ST 20A","UNIT","ST_20A","","3,33728413","69592","2023/02/28","62"
"Suncrest","Suncrest","ST 21","ST 21","UNIT","ST_21","","3,331357935","67796","2023/02/28","62"
"Suncrest","Suncrest","ST 22","ST 22","UNIT","ST_22","","3,331357935","58869","2023/02/28","62"
"Suncrest","Suncrest","ST 23A","ST 23A","UNIT","ST_23A","","3,33728413","47744","2023/02/28","62"
"Suncrest","Suncrest","ST 24","ST 24","UNIT","ST_24","","3,331357935","52956","2023/02/28","62"
"Suncrest","Suncrest","ST 25A","ST 25A","UNIT","ST_25A","","3,331357935","53076","2023/02/28","62"
"Suncrest","Suncrest","ST 26","ST 26","UNIT","ST_26","","3,331357935","71835","2023/02/28","62"
"Suncrest","Suncrest","ST 27","ST 27","UNIT","ST_27","","3,331357935","49643","2023/02/28","62"
"Suncrest","Suncrest","ST 28","ST 28","UNIT","ST_28","","3,331357935","64502","2023/02/28","62"
"Suncrest","Suncrest","ST 29","ST 29","UNIT","ST_29","","3,331357935","51154","2023/02/28","62"
"Suncrest","Suncrest","ST 30A","ST 30A","UNIT","ST_30A","","3,331357935","55217","2023/02/28","62"
"Suncrest","Suncrest","Bulk 1",,"BULK","Bulk_1","",,"816771","2023/02/28","62"
"Haven Court","Haven Court","HC01","HC01","UNIT","HC01","","5,743243243",,,"0"
"Haven Court","Haven Court","HC02","HC02","UNIT","HC02","","7,995495495",,,"0"
"Haven Court","Haven Court","HC03","HC03","UNIT","HC03","","8,445945946",,,"0"
"Haven Court","Haven Court","HC04","HC04","UNIT","HC04","","8,558558559",,,"0"
"Haven Court","Haven Court","HC05","HC05","UNIT","HC05","","8,558558559",,,"0"
"Haven Court","Haven Court","HC06","HC06","UNIT","HC06","","5,855855856",,,"0"
"Haven Court","Haven Court","HC07","HC07","UNIT","HC07","","1,126126126",,,"0"
"Haven Court","Haven Court","HC08","HC08","UNIT","HC08","","6,306306306",,,"0"
"Haven Court","Haven Court","HC09","HC09","UNIT","HC09","","9,572072072",,,"0"
"Haven Court","Haven Court","HC10","HC10","UNIT","HC10","","10,13513514",,,"0"
"Haven Court","Haven Court","HC11","HC11","UNIT","HC11","","10,24774775",,,"0"
"Haven Court","Haven Court","HC12","HC12","UNIT","HC12","","8,896396396",,,"0"
"Haven Court","Haven Court","HC13","HC13","UNIT","HC13","","6,193693694",,,"0"
"Haven Court","Haven Court","HC14","HC14","UNIT","HC14","","1,238738739",,,"0"
"Haven Court","Haven Court","HC15","HC15","UNIT","HC15","","1,126126126",,,"0"
"Haven Court","Haven Court","BULK01","BULK01","UNIT","BULK01","",,,,"0"
"Taragona","Taragona","TG 01","TG 01","UNIT","TG_01","","4,0934","16602","#########","98"
"Taragona","Taragona","TG 02","TG 02","UNIT","TG_02","","3,3153","2540","#########","98"
"Taragona","Taragona","TG 03A","TG 03A","UNIT","TG_03A","","3,3153","27137","#########","98"
"Taragona","Taragona","TG 04A","TG 04A","UNIT","TG_04A","","3,3153","679","#########","98"
"Taragona","Taragona","TG 05A","TG 05A","UNIT","TG_05A","","3,3153","3860","#########","98"
"Taragona","Taragona","TG 06A","TG 06A","UNIT","TG_06A","","3,3153","67832","#########","98"
"Taragona","Taragona","TG 07A","TG 07A","UNIT","TG_07A","","3,3153","43438","#########","98"
"Taragona","Taragona","TG 08","TG 08","UNIT","TG_08","","3,3153","87861","#########","98"
"Taragona","Taragona","TG 09","TG 09","UNIT","TG_09","","3,3153","91703","#########","98"
"Taragona","Taragona","TG 10A","TG 10A","UNIT","TG_10A","","3,3153","18019","#########","98"
"Taragona","Taragona","TG 11","TG 11","UNIT","TG_11","","3,3153","40503","#########","98"
"Taragona","Taragona","TG 12","TG 12","UNIT","TG_12","","3,3153","80686","#########","98"
"Taragona","Taragona","TG 13A","TG 13A","UNIT","TG_13A","","4,8376","96901","#########","98"
"Taragona","Taragona","TG 14","TG 14","UNIT","TG_14","","1,8945","44570","#########","98"
